S591U,Putting clothes somewhere|Putting a towel/s somewhere|Walking through a doorway|Closing a laptop|Throwing something on the floor|Holding a blanket|Watching a laptop or something on a laptop|Throwing clothes somewhere|Holding a towel/s|Holding a laptop|Sitting in a bed|Throwing a towel/s somewhere|Working/Playing on a laptop|Throwing a blanket somewhere,900
E6DLK,Sitting in a chair|Watching/Looking outside of a window|Someone is going from standing to sitting|Someone is standing up from somewhere|Someone is running somewhere,818
DJVKE,Working on paper/notebook|Someone is eating something|Holding some food|Taking food from somewhere|Sitting on the floor|Someone is holding a paper/notebook|Holding a book,953
PUA7P,Taking a dish/es from somewhere|Someone is standing up from somewhere|Taking a sandwich from somewhere|Putting a sandwich somewhere|Someone is holding a paper/notebook|Taking food from somewhere|Taking food from somewhere|Tidying something on the floor|Putting some food somewhere|Putting a dish/es somewhere|Sitting on the floor|Holding a dish|Working on paper/notebook|Holding some food,370
IIL9C,Holding some medicine|Holding a cup/glass/bottle of something|Lying on a sofa/couch|Taking a cup/glass/bottle from somewhere|Putting a cup/glass/bottle somewhere|Someone is eating something|Drinking from a cup/glass/bottle|Putting some food somewhere|Taking food from somewhere|Sitting in a chair|Holding some food|Sitting on sofa/couch,964
7229M,Holding a book|Taking a book from somewhere|Someone is smiling|Holding a shoe/shoes|Opening a book|Watching/Reading/Looking at a book|Drinking from a cup/glass/bottle|Putting on shoe/shoes|Taking paper/notebook from somewhere|Someone is holding a paper/notebook|Walking through a doorway|Taking a towel/s from somewhere,1039
B0XI9,Holding a sandwich|Drinking from a cup/glass/bottle|Someone is sneezing|Taking food from somewhere|Someone is eating something|Eating a sandwich|Walking through a doorway|Holding a cup/glass/bottle of something|Someone is running somewhere|Taking a cup/glass/bottle from somewhere|Opening a closet/cabinet|Holding some food,0
KE5EM,Throwing clothes somewhere|Opening a bag|Someone is going from standing to sitting|Someone is sneezing|Sitting in a chair|Taking some clothes from somewhere|Taking a bag from somewhere|Holding some clothes|Putting a bag somewhere|Throwing something on the floor|Watching television|Holding a bag,187
BLLCM,Sitting on sofa/couch|Watching television|Sitting in a chair,801
AKU63,Walking through a doorway|Someone is awakening somewhere|Lying on a bed|Sitting in a bed|Putting something on a table|Someone is going from standing to sitting|Someone is awakening in bed|Someone is standing up from somewhere,873
NUKJ0,Opening a book|Drinking from a cup/glass/bottle|Closing a book|Taking a cup/glass/bottle from somewhere|Holding a cup/glass/bottle of something|Watching/Reading/Looking at a book|Someone is holding a paper/notebook|Washing some clothes|Taking paper/notebook from somewhere|Holding a book,915
KQDX6,Playing with a phone/camera|Drinking from a cup/glass/bottle|Holding a cup/glass/bottle of something|Someone is standing up from somewhere|Opening a door|Holding a phone/camera|Grasping onto a doorknob,408
EURF2,Putting a blanket somewhere|Walking through a doorway|Sitting in a bed|Someone is going from standing to sitting|Tidying something on the floor|Holding a blanket|Tidying up a blanket/s|Taking a blanket from somewhere,994
26JZM,Watching something/someone/themselves in a mirror|Holding a pillow|Putting a pillow somewhere|Fixing their hair|Washing some clothes|Tidying some clothes|Holding some clothes|Walking through a doorway|Putting a towel/s somewhere,781
D8ZZM,Putting a picture somewhere|Holding a picture|Reaching for and grabbing a picture,591
TZ9FE,Tidying some clothes|Someone is running somewhere|Putting clothes somewhere|Putting something on a shelf|Putting clothes somewhere|Opening a closet/cabinet|Holding some clothes|Tidying up a closet/cabinet|Putting a pillow somewhere|Walking through a doorway|Putting a blanket somewhere|Throwing clothes somewhere|Holding a blanket|Taking some clothes from somewhere,0
TLDYG,Holding a picture|Laughing at a picture|Someone is smiling|Someone is laughing|Holding a phone/camera|Smiling at a book|Reaching for and grabbing a picture|Watching/looking at a picture|Playing with a phone/camera|Someone is standing up from somewhere,327
FZAEP,Holding a vacuum|Opening a closet/cabinet|Taking a vacuum from somewhere|Tidying something on the floor,1021
I3ZG0,,363
13TNX,,934
R5O7F,Holding some clothes|Opening a closet/cabinet|Someone is dressing|Putting something on a shelf|Putting clothes somewhere|Taking some clothes from somewhere|Putting a blanket somewhere|Tidying up a blanket/s|Tidying some clothes|Holding a blanket|Taking a blanket from somewhere|Opening a door|Putting a towel/s somewhere|Holding a towel/s|Taking a towel/s from somewhere,1117
ZL3QP,Someone is laughing|Opening a door|Taking food from somewhere|Opening a closet/cabinet|Holding a cup/glass/bottle of something|Grasping onto a doorknob|Taking a cup/glass/bottle from somewhere|Someone is smiling|Holding some medicine,917
W1CG2,Holding some food|Sitting at a table|Someone is eating something|Someone is going from standing to sitting|Someone is standing up from somewhere|Putting something on a table|Taking food from somewhere|Putting some food somewhere|Watching a laptop or something on a laptop|Sitting in a chair|Taking a phone/camera from somewhere|Holding a phone/camera,733
2RFLZ,Putting something on a table|Talking on a phone/camera|Putting a phone/camera somewhere|Holding a phone/camera|Taking a phone/camera from somewhere,222
XOOTA,Snuggling with a blanket|Holding a vacuum|Someone is awakening somewhere|Lying on the floor|Sitting on the floor|Holding a blanket|Holding a bag,107
QE4YE,Tidying up with a broom|Putting a bag somewhere|Holding a broom|Tidying something on the floor|Taking a broom from somewhere|Holding a bag|Putting something on a table|Opening a bag,1284
QI0EL,Sitting on sofa/couch|Watching a laptop or something on a laptop|Watching television|Holding a laptop|Putting a laptop somewhere|Putting something on a table|Opening a laptop|Working/Playing on a laptop|Closing a laptop,746
GKH0F,Opening a bag|Sitting in a bed|Someone is going from standing to sitting|Taking a phone/camera from somewhere|Sitting in a chair|Sitting on sofa/couch|Holding a phone/camera|Putting a bag somewhere|Taking a bag from somewhere|Someone is smiling|Holding a bag|Throwing something on the floor|Holding a phone/camera|Playing with a phone/camera,982
9YLUH,Fixing a doorknob|Playing with a phone/camera|Holding a phone/camera|Taking a picture of something|Fixing a door|Someone is standing up from somewhere,927
L8CC0,Holding a book|Watching/Reading/Looking at a book|Taking off some shoes|Smiling at a book|Someone is laughing|Someone is holding a paper/notebook|Taking off some shoes,522
LV4U7,Holding a broom|Opening a door|Opening a closet/cabinet|Holding some medicine|Grasping onto a doorknob|Putting a broom somewhere,797
75M1Z,Taking something from a box|Holding a book|Opening a book|Taking a book from somewhere|Watching/Reading/Looking at a book|Sitting on sofa/couch|Smiling at a book|Opening a box|Throwing something on the floor|Throwing something on the floor|Throwing something on the floor|Someone is going from standing to sitting,925
165K2,Holding a box|Watching/Looking outside of a window|Taking a box from somewhere|Tidying up a table|Someone is standing up from somewhere|Putting a box somewhere|Putting something on a table|Putting a cup/glass/bottle somewhere,1113
T63X2,Lying on a bed|Someone is awakening in bed|Someone is awakening somewhere|Someone is laughing|Holding a bag|Taking a bag from somewhere|Putting groceries somewhere|Lying on a sofa/couch|Someone is smiling|Someone is sneezing|Holding some food|Putting a bag somewhere,332
YVKIV,Holding a bag|Putting a bag somewhere|Taking a bag from somewhere|Holding a book|Putting something on a table|Putting groceries somewhere|Putting their paper/notebook somewhere|Taking a book from somewhere,954
LH4VT,,957
KNGRY,Holding a box|Someone is smiling|Taking a box from somewhere|Walking through a doorway|Someone is laughing|Putting a box somewhere|Holding some food|Taking food from somewhere|Putting a sandwich somewhere|Someone is holding a paper/notebook|Taking a box from somewhere|Putting some food somewhere|Walking through a doorway|Someone is laughing|Putting a box somewhere|Putting a book somewhere|Putting something on a shelf,454
ZDV60,Grasping onto a doorknob|Opening a closet/cabinet|Taking shoes from somewhere|Someone is dressing|Putting on shoe/shoes|Throwing something on the floor|Holding some clothes|Taking some clothes from somewhere|Someone is standing up from somewhere|Opening a door,0
XMYXI,Holding a broom|Holding a laptop|Someone is smiling|Someone is laughing|Watching a laptop or something on a laptop|Someone is standing up from somewhere|Sitting in a chair|Taking a broom from somewhere|Taking a laptop from somewhere|Tidying something on the floor|Working at a table|Putting a laptop somewhere|Working/Playing on a laptop|Tidying up with a broom|Putting something on a table|Sitting at a table,1208
Y2MGC,Closing a box|Holding a box|Opening a box|Sitting in a bed|Holding a laptop|Putting a laptop somewhere|Taking a box from somewhere|Sitting in a chair|Putting a box somewhere|Someone is smiling|Taking a box from somewhere|Sitting on the floor|Someone is eating something|Holding some food|Watching a laptop or something on a laptop|Taking something from a box|Taking food from somewhere|Closing a laptop,801
V0WK7,Holding a bag|Someone is dressing|Putting clothes somewhere|Someone is laughing|Someone is smiling|Someone is smiling|Taking some clothes from somewhere,930
PAA7V,Drinking from a cup/glass/bottle|Holding a cup/glass/bottle of something|Sitting at a table|Taking something from a box|Putting a dish/es somewhere|Working at a table|Putting something on a table|Sitting in a chair|Putting a cup/glass/bottle somewhere|Holding a dish,926
LBRYS,Grasping onto a doorknob|Taking off some shoes|Throwing something on the floor|Putting shoes somewhere|Putting shoes somewhere|Taking shoes from somewhere,361
GA7SB,Holding a box|Taking something from a box|Someone is undressing|Someone is going from standing to sitting|Holding some food|Opening a box|Sitting in a bed|Someone is eating something|Someone is undressing|Holding some clothes|Putting clothes somewhere|Taking a box from somewhere|Putting a box somewhere,0
SLAH4,Grasping onto a doorknob|Tidying up a table|Taking a bag from somewhere|Holding a bag|Holding a cup/glass/bottle of something|Taking food from somewhere|Taking a dish/es from somewhere|Fixing a doorknob|Turning off a light|Taking a cup/glass/bottle from somewhere,232
NATEB,Holding a broom|Tidying up with a broom|Closing a door|Opening a door|Taking a broom from somewhere|Closing a closet/cabinet|Opening a closet/cabinet|Grasping onto a doorknob,716
CIWWB,Washing a window|Someone is cooking something|Someone is smiling|Watching/Looking outside of a window|Holding a phone/camera,904
3IPI3,Putting something on a table|Opening a book|Drinking from a cup/glass/bottle|Someone is standing up from somewhere|Taking a book from somewhere|Putting a cup/glass/bottle somewhere|Someone is holding a paper/notebook|Holding a cup/glass/bottle of something|Eating a sandwich|Someone is eating something|Taking a cup/glass/bottle from somewhere|Watching/Reading/Looking at a book|Holding a book,299
T96JC,Holding a shoe/shoes|Holding a vacuum|Closing a door|Putting shoes somewhere|Taking a vacuum from somewhere|Opening a door|Putting shoes somewhere|Someone is running somewhere|Grasping onto a doorknob|Throwing something on the floor|Walking through a doorway,883
